DATAFLOW,LAST UPDATE,freq,c_birth,age,unit,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NAT,TOTAL,NR,T,LT,2021,2630516,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NAT,TOTAL,NR,T,LT,2022,2637211,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NAT,TOTAL,NR,T,LT,2023,2625456,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NAT,TOTAL,NR,T,LU,2016,315676,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NAT,TOTAL,NR,T,LU,2017,319922,b
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NAT,TOTAL,NR,T,LU,2018,321233,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NAT,TOTAL,NR,T,LU,2019,322709,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NAT,TOTAL,NR,T,LU,2020,323929,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NAT,TOTAL,NR,T,LU,2021,325114,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NAT,TOTAL,NR,T,LU,2022,326377,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NAT,TOTAL,NR,T,LU,2023,327223,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NAT,TOTAL,NR,T,LV,2016,1710068,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NAT,TOTAL,NR,T,LV,2017,1698651,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NAT,TOTAL,NR,T,LV,2018,1688339,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NAT,TOTAL,NR,T,LV,2019,1678214,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NAT,TOTAL,NR,T,LV,2020,1670716,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NAT,TOTAL,NR,T,LV,2021,1663123,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NAT,TOTAL,NR,T,LV,2022,1652122,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NAT,TOTAL,NR,T,LV,2023,1641899,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NAT,TOTAL,NR,T,MT,2016,388783,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NAT,TOTAL,NR,T,MT,2017,390721,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NAT,TOTAL,NR,T,MT,2018,392305,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NAT,TOTAL,NR,T,MT,2019,394004,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NAT,TOTAL,NR,T,MT,2020,395637,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NAT,TOTAL,NR,T,MT,2021,396550,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NAT,TOTAL,NR,T,MT,2022,398041,p
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NAT,TOTAL,NR,T,MT,2023,388690,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NAT,TOTAL,NR,T,NL,2016,14922597,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NAT,TOTAL,NR,T,NL,2017,14944271,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NAT,TOTAL,NR,T,NL,2018,14965233,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NAT,TOTAL,NR,T,NL,2019,14983454,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NAT,TOTAL,NR,T,NL,2020,15007777,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NAT,TOTAL,NR,T,NL,2021,15024254,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NAT,TOTAL,NR,T,NL,2022,15039835,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NAT,TOTAL,NR,T,NL,2023,15034341,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NAT,TOTAL,NR,T,NO,2016,4436678,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NAT,TOTAL,NR,T,NO,2017,4458520,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NAT,TOTAL,NR,T,NO,2018,4473259,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NAT,TOTAL,NR,T,NO,2019,4486632,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NAT,TOTAL,NR,T,NO,2020,4499802,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NAT,TOTAL,NR,T,NO,2021,4513216,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NAT,TOTAL,NR,T,NO,2022,4518427,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NAT,TOTAL,NR,T,NO,2023,4523438,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NAT,TOTAL,NR,T,PL,2016,37333971,p
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NAT,TOTAL,NR,T,PL,2017,37314666,ep
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NAT,TOTAL,NR,T,PL,2018,37274658,ep
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NAT,TOTAL,NR,T,PL,2019,37211963,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NAT,TOTAL,NR,T,PL,2020,37108818,ep
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NAT,TOTAL,NR,T,PL,2021,36120069,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NAT,TOTAL,NR,T,PL,2022,35941113,ep
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NAT,TOTAL,NR,T,PL,2023,35802971,ep
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NAT,TOTAL,NR,T,PT,2016,9468403,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NAT,TOTAL,NR,T,PT,2017,9432331,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NAT,TOTAL,NR,T,PT,2018,9380785,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NAT,TOTAL,NR,T,PT,2019,9316219,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NAT,TOTAL,NR,T,PT,2020,9200467,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NAT,TOTAL,NR,T,PT,2021,9117225,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NAT,TOTAL,NR,T,PT,2022,9152834,bp
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NAT,TOTAL,NR,T,PT,2023,8783537,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NAT,TOTAL,NR,T,RO,2016,19400311,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NAT,TOTAL,NR,T,RO,2017,19212609,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NAT,TOTAL,NR,T,RO,2018,19014180,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NAT,TOTAL,NR,T,RO,2019,18792958,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NAT,TOTAL,NR,T,RO,2020,18596424,e
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NAT,TOTAL,NR,T,RO,2021,18502677,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NAT,TOTAL,NR,T,RO,2023,18507616,e
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NAT,TOTAL,NR,T,SE,2016,8174753,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NAT,TOTAL,NR,T,SE,2017,8210656,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NAT,TOTAL,NR,T,SE,2018,8243192,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NAT,TOTAL,NR,T,SE,2019,8274616,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NAT,TOTAL,NR,T,SE,2020,8307856,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NAT,TOTAL,NR,T,SE,2021,8332564,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NAT,TOTAL,NR,T,SE,2022,8361823,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NAT,TOTAL,NR,T,SE,2023,8375882,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NAT,TOTAL,NR,T,SI,2016,1822985,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NAT,TOTAL,NR,T,SI,2017,1820526,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NAT,TOTAL,NR,T,SI,2018,1816654,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NAT,TOTAL,NR,T,SI,2019,1815836,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NAT,TOTAL,NR,T,SI,2020,1814240,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NAT,TOTAL,NR,T,SI,2021,1816153,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NAT,TOTAL,NR,T,SI,2022,1812647,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NAT,TOTAL,NR,T,SI,2023,1807683,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NAT,TOTAL,NR,T,SK,2016,5244610,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NAT,TOTAL,NR,T,SK,2017,5249126,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NAT,TOTAL,NR,T,SK,2018,5252812,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NAT,TOTAL,NR,T,SK,2019,5256032,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NAT,TOTAL,NR,T,SK,2020,5259444,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NAT,TOTAL,NR,T,SK,2021,5257840,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NAT,TOTAL,NR,T,SK,2022,5207394,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NAT,TOTAL,NR,T,SK,2023,5201816,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NAT,TOTAL,NR,T,TR,2019,78345669,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NAT,TOTAL,NR,T,TR,2020,79121186,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NAT,TOTAL,NR,T,UK,2016,56628372,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NAT,TOTAL,NR,T,UK,2017,56524797,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NAT,TOTAL,NR,T,UK,2018,56743659,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NAT,TOTAL,NR,T,UK,2019,57153344,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NEU27_2020_FOR,TOTAL,NR,T,AT,2017,920402,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NEU27_2020_FOR,TOTAL,NR,T,AT,2018,939922,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NEU27_2020_FOR,TOTAL,NR,T,AT,2019,949386,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NEU27_2020_FOR,TOTAL,NR,T,AT,2020,963424,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NEU27_2020_FOR,TOTAL,NR,T,AT,2021,973674,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NEU27_2020_FOR,TOTAL,NR,T,AT,2022,997838,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NEU27_2020_FOR,TOTAL,NR,T,AT,2023,1100289,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NEU27_2020_FOR,TOTAL,NR,T,BE,2017,1022227,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NEU27_2020_FOR,TOTAL,NR,T,BE,2018,1051586,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NEU27_2020_FOR,TOTAL,NR,T,BE,2019,1088863,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NEU27_2020_FOR,TOTAL,NR,T,BE,2020,1132855,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NEU27_2020_FOR,TOTAL,NR,T,BE,2021,1160650,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NEU27_2020_FOR,TOTAL,NR,T,BE,2022,1200873,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NEU27_2020_FOR,TOTAL,NR,T,BE,2023,1309094,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NEU27_2020_FOR,TOTAL,NR,T,BG,2017,101885,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NEU27_2020_FOR,TOTAL,NR,T,BG,2018,109674,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NEU27_2020_FOR,TOTAL,NR,T,BG,2019,120898,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NEU27_2020_FOR,TOTAL,NR,T,BG,2020,132960,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NEU27_2020_FOR,TOTAL,NR,T,BG,2021,142609,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NEU27_2020_FOR,TOTAL,NR,T,BG,2022,153851,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NEU27_2020_FOR,TOTAL,NR,T,BG,2023,110943,b
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NEU27_2020_FOR,TOTAL,NR,T,CH,2017,1022322,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NEU27_2020_FOR,TOTAL,NR,T,CH,2018,1052652,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NEU27_2020_FOR,TOTAL,NR,T,CH,2019,1079860,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NEU27_2020_FOR,TOTAL,NR,T,CH,2020,1109547,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NEU27_2020_FOR,TOTAL,NR,T,CH,2021,1136589,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NEU27_2020_FOR,TOTAL,NR,T,CH,2022,1165752,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NEU27_2020_FOR,TOTAL,NR,T,CH,2023,1203495,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NEU27_2020_FOR,TOTAL,NR,T,CY,2021,103045,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NEU27_2020_FOR,TOTAL,NR,T,CY,2022,110206,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NEU27_2020_FOR,TOTAL,NR,T,CY,2023,111685,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NEU27_2020_FOR,TOTAL,NR,T,CZ,2017,288964,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NEU27_2020_FOR,TOTAL,NR,T,CZ,2018,284208,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NEU27_2020_FOR,TOTAL,NR,T,CZ,2019,314673,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NEU27_2020_FOR,TOTAL,NR,T,CZ,2020,333671,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NEU27_2020_FOR,TOTAL,NR,T,CZ,2021,280606,b
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NEU27_2020_FOR,TOTAL,NR,T,CZ,2022,317379,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NEU27_2020_FOR,TOTAL,NR,T,CZ,2023,624748,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NEU27_2020_FOR,TOTAL,NR,T,DE,2021,8561601,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NEU27_2020_FOR,TOTAL,NR,T,DE,2022,9051793,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NEU27_2020_FOR,TOTAL,NR,T,DE,2023,10202095,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NEU27_2020_FOR,TOTAL,NR,T,DK,2017,459226,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NEU27_2020_FOR,TOTAL,NR,T,DK,2018,472769,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NEU27_2020_FOR,TOTAL,NR,T,DK,2019,481642,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NEU27_2020_FOR,TOTAL,NR,T,DK,2020,486699,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NEU27_2020_FOR,TOTAL,NR,T,DK,2021,488667,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NEU27_2020_FOR,TOTAL,NR,T,DK,2022,497730,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NEU27_2020_FOR,TOTAL,NR,T,DK,2023,540603,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NEU27_2020_FOR,TOTAL,NR,T,EE,2017,173187,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NEU27_2020_FOR,TOTAL,NR,T,EE,2018,173479,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NEU27_2020_FOR,TOTAL,NR,T,EE,2019,173453,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NEU27_2020_FOR,TOTAL,NR,T,EE,2020,174021,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NEU27_2020_FOR,TOTAL,NR,T,EE,2021,173727,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NEU27_2020_FOR,TOTAL,NR,T,EE,2022,175070,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NEU27_2020_FOR,TOTAL,NR,T,EE,2023,208131,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NEU27_2020_FOR,TOTAL,NR,T,EL,2021,1031343,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NEU27_2020_FOR,TOTAL,NR,T,EL,2022,950173,b
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NEU27_2020_FOR,TOTAL,NR,T,EL,2023,938065,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NEU27_2020_FOR,TOTAL,NR,T,ES,2017,4378084,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NEU27_2020_FOR,TOTAL,NR,T,ES,2018,4561813,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NEU27_2020_FOR,TOTAL,NR,T,ES,2019,4890556,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NEU27_2020_FOR,TOTAL,NR,T,ES,2020,5319690,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NEU27_2020_FOR,TOTAL,NR,T,ES,2021,5551045,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NEU27_2020_FOR,TOTAL,NR,T,ES,2022,5711886,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NEU27_2020_FOR,TOTAL,NR,T,ES,2023,6624683,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NEU27_2020_FOR,TOTAL,NR,T,FI,2017,232695,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NEU27_2020_FOR,TOTAL,NR,T,FI,2018,245403,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NEU27_2020_FOR,TOTAL,NR,T,FI,2019,257139,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NEU27_2020_FOR,TOTAL,NR,T,FI,2020,271254,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NEU27_2020_FOR,TOTAL,NR,T,FI,2021,284084,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NEU27_2020_FOR,TOTAL,NR,T,FI,2022,300232,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NEU27_2020_FOR,TOTAL,NR,T,FI,2023,330180,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NEU27_2020_FOR,TOTAL,NR,T,FR,2016,6004574,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NEU27_2020_FOR,TOTAL,NR,T,FR,2017,6070747,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NEU27_2020_FOR,TOTAL,NR,T,FR,2018,6218968,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NEU27_2020_FOR,TOTAL,NR,T,FR,2019,6414143,p
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NEU27_2020_FOR,TOTAL,NR,T,FR,2020,6547856,p
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NEU27_2020_FOR,TOTAL,NR,T,FR,2021,6655693,p
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NEU27_2020_FOR,TOTAL,NR,T,FR,2022,6691579,p
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NEU27_2020_FOR,TOTAL,NR,T,FR,2023,6953154,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NEU27_2020_FOR,TOTAL,NR,T,HR,2021,467985,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NEU27_2020_FOR,TOTAL,NR,T,HR,2022,407742,b
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NEU27_2020_FOR,TOTAL,NR,T,HR,2023,425258,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NEU27_2020_FOR,TOTAL,NR,T,HU,2017,202899,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NEU27_2020_FOR,TOTAL,NR,T,HU,2018,221914,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NEU27_2020_FOR,TOTAL,NR,T,HU,2019,249644,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NEU27_2020_FOR,TOTAL,NR,T,HU,2020,268287,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NEU27_2020_FOR,TOTAL,NR,T,HU,2021,269026,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NEU27_2020_FOR,TOTAL,NR,T,HU,2022,277986,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NEU27_2020_FOR,TOTAL,NR,T,HU,2023,302322,b
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NEU27_2020_FOR,TOTAL,NR,T,IE,2021,549028,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NEU27_2020_FOR,TOTAL,NR,T,IE,2022,565090,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NEU27_2020_FOR,TOTAL,NR,T,IE,2023,802820,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,NEU27_2020_FOR,TOTAL,NR,T,IS,2017,16214,
