DATAFLOW,LAST UPDATE,freq,c_birth,age,unit,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,CY,2018,5775,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,CY,2019,5395,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,CY,2020,5485,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,CY,2021,0,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,CY,2022,0,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,CY,2023,0,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,CZ,2016,0,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,CZ,2017,0,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,CZ,2018,0,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,CZ,2019,0,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,CZ,2020,0,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,CZ,2021,0,b
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,CZ,2022,0,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,CZ,2023,0,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,DE,2016,647462,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,DE,2017,612639,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,DE,2018,683204,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,DE,2019,0,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,DE,2020,0,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,DE,2021,39684,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,DE,2022,0,e
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,DE,2023,0,e
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,DK,2016,953,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,DK,2017,891,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,DK,2018,790,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,DK,2019,702,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,DK,2020,618,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,DK,2021,525,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,DK,2022,451,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,DK,2023,820,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,EE,2016,46,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,EE,2017,26,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,EE,2018,82,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,EE,2019,168,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,EE,2020,736,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,EE,2021,1209,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,EE,2022,670,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,EE,2023,637,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,EL,2016,0,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,EL,2017,0,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,EL,2018,0,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,EL,2019,0,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,EL,2020,0,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,EL,2022,0,b
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,EL,2023,0,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,ES,2016,0,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,ES,2017,0,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,ES,2018,0,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,ES,2019,0,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,ES,2020,0,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,ES,2021,0,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,ES,2022,0,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,ES,2023,0,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,FI,2016,7943,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,FI,2017,8555,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,FI,2018,9085,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,FI,2019,9855,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,FI,2020,10624,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,FI,2021,12090,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,FI,2022,13881,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,FI,2023,15652,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,FR,2016,0,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,FR,2017,0,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,FR,2018,0,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,FR,2019,0,p
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,FR,2020,0,p
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,FR,2021,0,p
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,FR,2022,0,p
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,FR,2023,0,p
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,HR,2016,4648,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,HR,2017,4594,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,HR,2018,4339,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,HR,2019,4088,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,HR,2020,3909,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,HR,2021,3691,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,HR,2022,228,b
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,HR,2023,208,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,HU,2016,515,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,HU,2017,478,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,HU,2018,396,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,HU,2019,366,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,HU,2020,333,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,HU,2021,202,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,HU,2022,42,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,HU,2023,4739,b
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,IE,2016,3357,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,IE,2017,870,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,IE,2018,1658,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,IE,2019,2833,e
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,IE,2020,3817,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,IE,2021,4291,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,IE,2022,5088,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,IE,2023,0,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,IS,2016,169,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,IS,2017,436,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,IS,2018,1053,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,IS,2019,1404,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,IS,2020,1564,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,IS,2021,1502,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,IS,2022,1546,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,IS,2023,1506,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,IT,2016,0,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,IT,2017,0,e
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,IT,2018,0,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,IT,2019,0,b
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,IT,2020,0,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,IT,2021,0,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,IT,2022,0,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,IT,2023,0,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,LI,2016,73,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,LI,2017,66,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,LI,2018,63,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,LI,2019,56,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,LI,2020,56,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,LI,2021,49,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,LI,2022,50,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,LT,2016,0,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,LT,2017,0,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,LT,2018,0,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,LT,2019,0,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,LT,2020,0,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,LT,2021,0,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,LT,2022,0,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,LT,2023,1,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,LU,2016,0,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,LU,2017,735,b
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,LU,2018,621,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,LU,2019,541,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,LU,2020,491,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,LU,2021,452,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,LU,2022,452,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,LU,2023,501,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,LV,2016,0,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,LV,2017,0,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,LV,2018,0,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,LV,2019,0,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,LV,2020,6,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,LV,2021,5,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,LV,2022,4,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,LV,2023,13,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,MT,2016,0,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,MT,2017,0,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,MT,2018,0,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,MT,2019,0,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,MT,2020,0,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,MT,2021,0,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,MT,2022,0,p
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,MT,2023,0,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,NL,2016,3,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,NL,2017,2,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,NL,2018,2,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,NL,2019,4,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,NL,2020,4,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,NL,2021,4,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,NL,2022,0,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,NL,2023,0,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,NO,2016,0,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,NO,2017,0,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,NO,2018,0,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,NO,2019,0,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,NO,2020,0,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,NO,2021,0,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,NO,2022,0,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,NO,2023,0,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,PL,2016,6842,p
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,PL,2017,6453,ep
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,PL,2018,6179,ep
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,PL,2019,0,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,PL,2020,0,ep
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,PL,2021,17548,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,PL,2022,17490,ep
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,PL,2023,17647,ep
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,PT,2016,426,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,PT,2017,942,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,PT,2018,689,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,PT,2019,1170,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,PT,2020,885,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,PT,2021,0,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,PT,2022,415,bp
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,PT,2023,0,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,RO,2016,12930,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,RO,2017,12102,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,RO,2018,8775,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,RO,2019,9873,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,RO,2020,8501,e
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,RO,2021,10288,e
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,RO,2023,16958,e
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,SE,2016,1148,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,SE,2017,1318,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,SE,2018,1413,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,SE,2019,1504,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,SE,2020,1542,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,SE,2021,1497,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,SE,2022,1495,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,SE,2023,1406,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,SI,2016,0,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,SI,2017,0,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,SI,2018,0,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,SI,2019,0,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,SI,2020,0,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,SI,2021,0,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,SI,2022,0,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,SI,2023,0,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,SK,2016,0,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,SK,2017,0,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,SK,2018,0,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,SK,2019,0,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,SK,2020,0,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,SK,2021,0,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,SK,2022,14147,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,SK,2023,13798,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,TR,2019,1379723,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,TR,2020,1365217,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,UK,2016,54161,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,UK,2017,21327,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,UK,2018,17453,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,UK,2019,24753,
